NOG,Start_date,End_date,Modality,Category,Event_description,Buyer_entity,Buyer_sub_entity,Seller,Qty_of_offers,Amount,Qty,Unit_of_measurement,Qty_sum,bigger_than,days
12327166,2020-03-30,2020-04-01,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),Salud e insumos hospitalarios,"PEDIDO: 1474/2020. CÓDIGO: 14427, MASCARILLA DESCARTABLE DURA, CON PROTECTOR NASAL DE METAL Y CINTA ELÁSTICA, SIN FIBRA DE VIDRIO, MULTICAPA.",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"CENTRO DE ATENCION MEDICA INTEGRAL PARA PENSIONADOS, CAMIP 2 BARRANQUILLA","ASESORIA EN RECURSOS OCUPACIONALES, SOCIEDAD ANONIMA",0,37500.0,5000,Unidad - 1 Unidad,5000,False,1 days 20:28:51.000000000
12327182,2020-03-30,2020-04-01,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,MSPAS No.2020-HNEVN-CD132 ADQUISICIÓN DE PROTEINA C REACTIVA PARA BANCO DE SANGRE DEL HOSPITAL NACIONAL ESPECIALIZADO DE VILLA NUEVA,MINISTERIO DE SALUD PÚBLICA,HOSPITAL NACIONAL ESPECIALIZADO DE VILLA NUEVA,PRODUCTOS ROCHE GUATEMALA SOCIEDAD ANONIMA,1,89600.0,3200,Prueba - 1 Unidad,3200,False,1 days 23:01:59.000000000
12327212,2020-03-30,2020-04-01,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,"MSPAS No.2020-HNEVN-CD133 ADQUISICIÓN DE MIOGLOBINA, DIMERO d, Bnp o pro-bnp, PRUEBA PARA DETERMINACIÓN DE ANTICUERPOS VIH PARA BANCO DE SANGRE DEL HOSPITAL NACIONAL ESPECIALIZADO DE VILLA NUEVA",MINISTERIO DE SALUD PÚBLICA,HOSPITAL NACIONAL ESPECIALIZADO DE VILLA NUEVA,PRODUCTOS ROCHE GUATEMALA SOCIEDAD ANONIMA,2,75600.0,1200,Prueba - 1 Unidad,4920,True,1 days 22:34:24.000000000
12327239,2020-03-30,2020-04-01,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,ADQUISICION DE REACTIVOS PARA LABORATORIO CLINICO,MINISTERIO DE SALUD PÚBLICA,"HOSPITAL DE SALAMA, BAJA VERAPAZ","LABYMED, SOCIEDAD ANONIMA",1,63250.0,90,Prueba - 1 Unidad,2408,True,2 days 00:38:11.000000000
12327271,2020-03-30,2020-04-02,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),"Otros tipos de bienes o servicios, Publicidad, campañas y vallas","01 Servicio de transmisión de nueve programas de IGSS TV, en un canal de televisión vía cable, con duración de 30 minutos cada uno, para el Instituto Guatemalteco de Seguridad Social -IGSS-",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,COMUNICACION SOCIAL Y RELACIONES PUBLICAS,"CANAL ANTIGUA,SOCIEDAD ANONIMA",1,89600.0,1,Unidad,1,False,2 days 20:43:41.000000000
12327301,2020-03-30,2020-04-01,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,"COMPRA DIRECTA MSPAS No. 2020-HCH-CD096 ADQUISICIÓN DE ELEMENTOS Y COMPUESTOS ALANINA, ALBÚMINA, ENTRE OTROS, PARA EL HOSPITAL NACIONAL DE CHIMALTENANGO.",MINISTERIO DE SALUD PÚBLICA,HOSPITAL NACIONAL DE CHIMALTENANGO,"LABYMED, SOCIEDAD ANONIMA",1,76492.5,4344,Prueba - 1 Unidad,10199,True,2 days 00:12:37.000000000
12327379,2020-03-30,2020-04-01,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),"Otros tipos de bienes o servicios, Publicidad, campañas y vallas","01 Servicio de transmisión de nueve programas de IGSS TV en un canal de televisión nacional en frecuencia UHF, para el Instituto Guatemalteco de Seguridad Social -IGSS-",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,COMUNICACION SOCIAL Y RELACIONES PUBLICAS,"TVN,SOCIEDAD ANONIMA",2,89600.0,1,Unidad,1,False,2 days 00:42:19.000000000
12327409,2020-03-30,2020-04-01,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),"Otros tipos de bienes o servicios, Publicidad, campañas y vallas","01 Servicio de transmisión de nueve programas de IGSS TV en un canal de televisión en frecuencia VHF con cobertura a nivel nacional, para el Instituto Guatemalteco de Seguridad Social -IGSS-",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,COMUNICACION SOCIAL Y RELACIONES PUBLICAS,TRECEVISION SOCIEDAD ANONIMA,1,89550.0,1,Unidad,1,False,2 days 00:45:25.000000000
12327417,2020-03-30,2020-04-01,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),Salud e insumos hospitalarios,"PEDIDO: 1481/2020. CÓDIGO: 6092. EQUIPO PARA VENOCLISIS VENTILADO, CON AGUJA DE 21G X 1 1/2"" O 22G X 1 1/2"", O SIN AGUJA,CON CÁMARA DE GOTEO TRANSPARENTE DE 20 GOTAS/ml, TUBO FLEXIBLE CON CONECTOR MACHO (LUER SLIP) PARA CATÉTER Y REGULADOR DE FLUJO, LONGITUD MÍNIMA DE 190 cm. EMPAQUE INDIVIDUAL, ESTÉRIL, LIBRE DE PIRÓGENOS",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"CENTRO DE ATENCION MEDICA INTEGRAL PARA PENSIONADOS, CAMIP 2 BARRANQUILLA","GONZALEZ,DEL CID,,ROSA,MARIA",0,750.0,500,Unidad - 1 Unidad,500,False,1 days 20:16:40.000000000
12327441,2020-03-30,2020-04-03,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,Diosmina + hesperidina Concentración: 450mg + 50mg; Forma farmacéutica: Tableta; Vía de administración: Oral;,INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"CONSULTORIO PALENCIA, GUATEMALA","DROGUERIA REFASA , SOCIEDAD ANONIMA",4,2678.0,1300,Unidad - 1 Unidad,1300,False,4 days 00:24:41.000000000
12327468,2020-03-30,2020-03-31,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),Salud e insumos hospitalarios,"310 RECIPIENTE PLASTICO RESISTENTE A LA LUZ, DESCARTABLE, CON ESCALA PARA RECOLECTAR ORINA DE 24 HORAS, CON TAPADERA DE ROSCA, PARA PRESERVACION DE MUESTRA, UNIDAD, CODIGO IGSS: 2,146",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"CONSULTORIO ANTIGUA GUATEMALA, SACATEPEQUEZ",DISTRIBUIDORA COMERCIAL HOSPITALARIA SOCIEDAD ANONIMA,1,8370.0,310,Unidad - 1 Unidad,310,False,0 days 22:29:12.000000000
12327492,2020-03-30,2020-04-01,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,"AGUJA DESCARTABLE NO. 21 G X1 ½"", TRIBISELADA Y SILICONIZADA, EMPAQUE INDIVIDUAL, ESTÉRIL, LIBRE DE PIRÓGENOS, AGUJA, UNIDAD",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE MAZATENANGO,GRUPO FARMACEUTICO INTERNACIONAL SOCIEDAD ANONIMA,4,1700.0,10000,Unidad - 1 Unidad,10000,False,1 days 20:08:26.000000000
12327557,2020-03-30,2020-04-01,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,Alfuzosina concentración 10 mg forma farmacéutica tableta de liberación modificada vía de administración oral,INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"CONSULTORIO JALAPA, JALAPA","REUS PHARMA, SOCIEDAD ANONIMA",1,57218.0,6700,Unidad - 1 Unidad,6700,False,1 days 18:44:31.000000000
12327573,2020-03-30,2020-04-01,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),"Computación y telecomunicaciones, Electricidad y aire acondicionado","TARJETA DE RED INALÁMBRICA; ANTENAS INTERNAS: 2; CONECTIVIDAD: WIFI DOBLE BANDA; TIPO: USB; VELOCIDAD DE TRANSFERENCIA: 300 MEGABIT/SEGUNDO(S), PARA EL HOSPITAL GENERAL SAN JUAN DE DIOS.",MINISTERIO DE SALUD PÚBLICA,HOSPITAL GENERAL SAN JUAN DE DIOS,ELECTRONICA COMUNICACIONES Y SERVICIOS S A,9,18270.0,45,Unidad - 1 Unidad,45,False,1 days 22:38:48.000000000
12327654,2020-03-30,2020-04-01,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),"Computación y telecomunicaciones, Electricidad y aire acondicionado","TRAZADOR DE CABLEADO; ALIMENTACIÓN: 9 VOLTIOS; CAPACIDAD: 400 VOLTIOS; PANTALLA: LCD; USO: COMPROBACIÓN DE CIRCUITOS Y LÍNEAS, PARA EL HOSPITAL GENERAL SAN JUAN DE DIOS.",MINISTERIO DE SALUD PÚBLICA,HOSPITAL GENERAL SAN JUAN DE DIOS,"AREVALO,TORRES,,PAULO,ANTONIO",4,7500.0,3,Unidad - 1 Unidad,3,False,1 days 22:39:31.000000000
12327662,2020-03-30,2020-04-01,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,-SH- Código IGSS 510380 Endodoncia por Odontólogo General: pieza multirradicular (TCR) para pacientes de las Dependencias que Integran la Unidad Ejecutora 135 Hospital Chimaltenango.,INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"HOSPITAL CHIMALTENANGO, CHIMALTENANGO","RODRIGUEZ,SOLIS,,CARLOS,EDUARDO",2,68700.0,229,Unidad - 1 Unidad,229,False,1 days 22:46:13.000000000
12327700,2020-04-03,2020-04-14,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,"CODIGO 18911 SET DE CATÉTER PEDIÁTRICO, DE DIÁLISIS PERITONEAL",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE GINECO OBSTETRICIA,REPRESENTACIONES Y SERVICIOS ELECTROMEDICOS INDUSTRIALES Y DE COMUNICACION S.A.,1,10000.0,5,Unidad - 1 Unidad,5,False,10 days 21:26:02.000000000
12327786,2020-03-30,2020-04-01,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,"CATÉTER INTRAVENOSO NO. 16G X 1 ¾¿ A 2¿ CON AGUJA SILICONIZADA Y CÁMARA DE FLUJO TRASPARENTE, DE TEFLÓN O POLIURETANO, ACOPLE TIPO LOUR LOCK, CONTENIDO EN FUNDA PROTECTORA, CÁMARA DE REFLUJO QUE PERMITE APOYO Y MANIPULACIÓN, TAPÓN OBTURADOR NO HERMÉTICO MATERIAL RADIOPACO DESCARTABLE ESTÉRIL EN EMPAQUE INDIVIDUAL LIBRE DE PIRÓGENOS CATÉTER.",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE MAZATENANGO,"MULTIPRODUCTOS HOSPITALARIOS E INDUSTRIALES, SOCIEDAD ANONIMA",3,376.0,200,Unidad - 1 Unidad,200,False,1 days 20:06:20.000000000
12327824,2020-03-30,2020-04-01,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,"CÓDIGO IGSS 213, KETANSERINA GEL 2% 75-100 G",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"CENTRO DE ATENCIÓN MÉDICA INTEGRAL PARA PENSIONADOS ""CAMIP 3 ZUNIL""","J.I. COHEN, SOCIEDAD ANONIMA",1,62700.0,300,Tubo - 78 Gramos(gr),300,False,1 days 21:12:30.000000000
12327840,2020-04-03,2020-04-07,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,"CODIGO 8588 RECOLECTOR PARA MUESTRA DE ASPIRADO TRAQUEAL, DE 30 A 50 ml., ADAPTABLE A SONDA DE ASPIRACIÓN, O TRAMPA PARA SECRECIONES BRONQUIALES, CON CIERRE DE ROSCA, EMPAQUE INDIVIDUAL, ESTÉRIL.",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE GINECO OBSTETRICIA,OXI-RENT SOCIEDAD ANONIMA,1,6300.0,350,UNIDAD - 1 Unidad,350,False,3 days 21:16:37.000000000
12327867,2020-03-30,2020-04-01,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,"ESPARADRAPO DE SEDA IMPERMEABLE EN ROLLO DE 2 ¿¿ X 10 Yd. HIPOALERGÉNICO.¿ ROLLO,",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE MAZATENANGO,"DROGUERIA AVANCES MEDICOS, SOCIEDAD ANONIMA",1,1166.9,70,Rollo - 1 Unidad,70,False,1 days 20:05:53.000000000
12327883,2020-05-20,2020-05-22,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),"Otros tipos de bienes o servicios, Salud e insumos hospitalarios",ADQUISICIÓN DE ALCOHOL EN GEL PARA LA SUBDIRECCION GENERAL DE SALUD POLICIAL,MINISTERIO DE GOBERNACIÓN,SUBDIRECCIÓN GENERAL DE SALUD POLICIAL -SISAP-,LABORATORIOS QUIMICOS E HIGIENICOS SOCIEDAD ANONIMA,17,75000.0,500,Envase - 1 Galón(gal),500,False,1 days 11:59:42.000000000
12327891,2020-04-03,2020-04-07,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,CODIGO 1867 PIPETA AUTOMATICA DE VOLUMEN VARIABLE DE 100-1000 MICROLITROS,INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE GINECO OBSTETRICIA,"BARRIOS,REYES,,WALTER,OSBERTO",4,850.0,1,Unidad - 1 Unidad,1,False,3 days 21:11:39.000000000
12327980,2020-03-30,2020-04-01,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Construcción y materiales afines,"INSUMOS PARA VARIOS TRABAJOS, DEL HOSPITAL GENERAL SAN JUAN DE DIOS.",MINISTERIO DE SALUD PÚBLICA,HOSPITAL GENERAL SAN JUAN DE DIOS,"CORPORACION EG, SOCIEDAD ANONIMA",4,14150.0,100,Rollo - 1 Libra(lb),525,True,1 days 22:40:16.000000000
12327999,2020-04-02,2020-04-03,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),Salud e insumos hospitalarios,Adquisición de Pruebas de Gases arteriales para el Hospital de El Progreso,MINISTERIO DE SALUD PÚBLICA,HOSPITAL DE EL PROGRESO,"LABYMED, SOCIEDAD ANONIMA",1,24000.0,600,Unidad - 1 Unidad,600,False,1 days 00:52:48.000000000
1232800,2010-07-28,2010-09-07,Licitación Pública (Art. 17 LCE),"Transporte, repuestos y combustibles","BASES PARA LA ADQ. SUMINISTRO DE COMBUSTIBLE (DIESEL O GASOLINA) Y LUBRICANTES, CANJEABLES A TRAVES DE CUPONES DE Q.100.00 P/ ABASTECER UNIDADES VEHIC, DE DIF.COMISARIAS Y DEPEN.NIVEL REP.",MINISTERIO DE GOBERNACIÓN,DIRECCIÓN GENERAL DE LA POLICÍA NACIONAL CIVIL -PNC-,"UNOPETROL GUATEMALA, SOCIEDAD ANONIMA",0,143100000.0,1300000,CUPONES,1431000,True,40 days 21:21:48.000000000
12328006,2020-03-30,2020-04-01,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,"CÓDIGO IGSS 223, LACTULOSA JARABE 10 G/15 ML FRASCO DE 240 ML",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"CENTRO DE ATENCIÓN MÉDICA INTEGRAL PARA PENSIONADOS ""CAMIP 3 ZUNIL""",BODEGA FARMACEUTICA SOCIEDAD ANONIMA,3,53802.0,1400,Frasco - 240 Mililitro(ml),1400,False,1 days 21:16:40.000000000
12328103,2020-03-30,2020-04-01,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Seguridad y armamento,"SERVICIO DE SEGURIDAD Y VIGILANCIA CORRESPONDIENTE AL PERIODO DEL 01 AL 30 DE ABRIL DEL AÑO 2020, QUE INCLUYA 13 AGENTES DE SEGURIDAD",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,UNIDAD PERIFERICA ZONA 11,"PROTEKTOR PATROL, SOCIEDAD ANONIMA",2,55900.0,1,Unidad,1,False,1 days 22:44:11.000000000
12328154,2020-03-30,2020-03-31,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),Salud e insumos hospitalarios,"35 GASA QUIRURGICA GRADO MEDICO, CODIGO IGSS: 6,114",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"CONSULTORIO ANTIGUA GUATEMALA, SACATEPEQUEZ","SOLIS,GONZALEZ,,JORGE,ALFREDO",3,5801.6,35,Unidad - 1 Unidad,35,False,0 days 23:55:23.000000000
1232819,2010-12-10,2010-12-27,Cotización (Art. 38 LCE),"Construcción y materiales afines, Otros tipos de bienes o servicios",REMOZAMIENTO Y CAMBIO DE TECHO DEL HOSPITAL NACIONAL FRAY BARTOLOME DE LAS CASAS,MINISTERIO DE SALUD PÚBLICA,HOSPITAL FRAY BARTOLOME DE LAS CASAS,"FIGUEROA,MEDINA,,CARLOS,RENE",0,752216.0,20,UNIDAD,3336,True,16 days 16:34:04.000000000
12328197,2020-04-01,2020-04-06,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),"Textiles, ropa y calzado",POR ADQUISICION DE TELA Y SUETERES PARA MUJER Y HOMBRE.,MINISTERIO DE SALUD PÚBLICA,HOSPITAL REGIONAL DE EL QUICHÉ,"HERRERA,HERNANDEZ,,LEONIVAR,ISRAEL",3,59448.0,198,Unidad - 1 Unidad,1033,True,5 days 00:08:43.000000000
12328219,2020-03-30,2020-04-01,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,"GUANTES QUIRÚRGICOS DE LÁTEX No. 7, ESTÉRIL DESCARTABLE, EMPAQUE DOBLE, CON TALCO, PAR",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE MAZATENANGO,"PRODUCTOS SANITARIOS, SOCIEDAD ANONIMA",2,11340.0,5400,Par - 1 Unidad,5400,False,1 days 20:04:57.000000000
12328227,2020-03-30,2020-03-31,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),Salud e insumos hospitalarios,"ADQUISICIÓN DE PRUEBAS DE NITRÓGENO DE UREA, PARA EL HOSPITAL DE SAN BENITO.",MINISTERIO DE SALUD PÚBLICA,HOSPITAL DE SAN BENITO,"LABYMED, SOCIEDAD ANONIMA",1,87828.0,13512,Prueba - 1 Unidad,13512,False,0 days 19:34:13.000000000
12328235,2020-04-03,2020-04-07,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,"CODIGO 15508 SET DE CIRCUITO PARA VENTILADOR NO INVASIVO SIPAP CON SENSOR ABDOMINAL Y CASCADA DE AUTOLLENADO. EMPAQUE INDIVIDUAL ESTÈRIL, DESCARTABLE",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE GINECO OBSTETRICIA,OXI-RENT SOCIEDAD ANONIMA,1,72750.0,50,Unidad - 1 Unidad,50,False,3 days 21:04:39.000000000
12328243,2020-04-03,2020-04-07,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,CODIGO 13820 BIOINDICADOR PARA EL CONTROL DE ESTERILIZACION DE AUTOCLAVES,INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE GINECO OBSTETRICIA,"COMPAÑIA DE EQUIPO MEDICO-HOSPITALARIO, SOCIEDAD ANONIMA",1,2500.0,100,Unidad - 1 Unidad,100,False,3 days 21:03:45.000000000
12328294,2020-03-30,2020-04-01,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,"GUANTES QUIRÚRGICOS DE LÁTEX No. 7, ½, ESTÉRIL DESCARTABLE, EMPAQUE DOBLE, CON TALCO, PAR",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE MAZATENANGO,"PRODUCTOS SANITARIOS, SOCIEDAD ANONIMA",2,9030.0,4300,Par - 1 Unidad,4300,False,1 days 20:04:32.000000000
12328308,2020-04-03,2020-04-07,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,"CODIGO 6378 ELECTRODO PARA MONITOR DE SIGNOS VITALES, DESCARTABLE, PARA NEONATO, ADHESIVO DE TIPO MICROPOROSO, LIBRE DE LÁTEX.",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE GINECO OBSTETRICIA,"CORPORACION ANSARO, SOCIEDAD ANONIMA",1,800.0,400,Unidad - 1 Unidad,400,False,3 days 21:01:59.000000000
12328324,2020-03-30,2020-04-01,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,"CÓDIGO IGSS 261, DESLORATADINA TABLETA 5 MG",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"CENTRO DE ATENCIÓN MÉDICA INTEGRAL PARA PENSIONADOS ""CAMIP 3 ZUNIL""",LABORATORIOS Y DROGUERIA PHARMADEL SOCIEDAD ANONIMA,2,18350.0,36700,Unidad - 1 Unidad,36700,False,1 days 21:18:32.000000000
12328332,2020-03-30,2020-04-01,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),"Transporte, repuestos y combustibles","SERVICIO DE COURIER DE MEDICAMENTOS, CORRESPONDIENTE DEL 01 AL 30 DE ABRIL DE 2020, SE ADJUNTAN ESPECIFICACIONES.",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,CENTRO DE ATENCION MEDICA INTEGRAL PARA PENSIONADOS (CAMIP),"CARGO EXPRESO, SOCIEDAD ANONIMA",1,80775.0,4500,Unidad,4500,False,1 days 20:45:43.000000000
12328359,2020-03-30,2020-04-01,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),Salud e insumos hospitalarios,ADQUISICION DE MASCARILLA,MINISTERIO DE SALUD PÚBLICA,HOSPITAL NACIONAL DE CHIQUIMULA,"ASESORIA EN RECURSOS OCUPACIONALES, SOCIEDAD ANONIMA",0,89700.0,3000,Unidad - 1 Unidad,3000,False,1 days 19:23:06.000000000
12328413,2020-03-30,2020-04-02,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),"Muebles y mobiliario de oficina, Papelería y artículos de librería",ADQUISICIÓN DE MOBILIARIO PARA LA UNIDAD ESPECIAL ANTINARCÓTICOS -UNESA-,MINISTERIO DE GOBERNACIÓN,UNIDAD ESPECIAL ANTINARCOTICOS UNESA,"SMART OFFICE, SOCIEDAD ANONIMA",5,2189.0,1,Unidad - 1 Unidad,5,True,3 days 01:22:56.000000000
12328456,2020-04-21,2020-04-22,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),Alimentos y semillas,"APOYO ASISTENCIA ALIMENTARIA (GRANOS BÁSICOS) PARA FAMILIAS DEL ÁREA URBANA Y RURAL DEL MUNICIPIO DE NEBAJ, QUICHE.","MUNICIPALIDAD DE NEBAJ, QUICHÉ",DIRECCIÓN MUNICIPAL DE PLANIFICACIÓN,"CORPORACION AGROFERRETERA LA CHIULENSE, SOCIEDAD ANONIMA",7,2948250.0,15000,Litro,1095000,True,1 days 04:10:37.000000000
12328472,2020-03-30,2020-04-01,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,"GUANTES QUIRÚRGICOS DE LÁTEX No. 8, ESTÉRIL DESCARTABLE, EMPAQUE DOBLE, CON TALCO, PAR",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE MAZATENANGO,"PRODUCTOS SANITARIOS, SOCIEDAD ANONIMA",2,7287.0,3470,Par - 1 Unidad,3470,False,1 days 20:04:02.000000000
12328480,2020-03-30,2020-03-31,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),Salud e insumos hospitalarios,"173 ALGODÓN ABSORBENTE 100% PURO, ROLLO DE 1 LB, SIN BLANCO OPTICO, CODIGO IGSS: 6,018",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"CONSULTORIO ANTIGUA GUATEMALA, SACATEPEQUEZ","DROGUERIA REFASA , SOCIEDAD ANONIMA",1,4325.0,173,Rollo - 1 Libra(lb),173,False,0 days 22:03:15.000000000
12328510,2020-03-30,2020-04-01,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,CODIGO 2045 Calcipotriol / Dipropionato de Betametasona Gel 0.05 mg / 0.5 mg,INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,UNIDAD PERIFERICA ZONA 11,"J.I. COHEN, SOCIEDAD ANONIMA",1,88132.8,420,Unidad,420,False,1 days 20:36:29.000000000
12328553,2020-03-30,2020-04-01,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),"Alimentos y semillas, Otros tipos de bienes o servicios",MSPAS No. 2020-HES-CD148 ADQUISICIÓN DE INSUMOS DE COCINA.,MINISTERIO DE SALUD PÚBLICA,HOSPITAL DE ESCUINTLA,INDUSTRIA TECNIFICADA SOCIEDAD ANONIMA,3,71572.11,150,Bote - 1 Galón(gal),2833,True,2 days 01:40:05.000000000
12328588,2020-03-30,2020-04-01,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Construcción y materiales afines,COMPRA DIRECTA MSPAS No. 2020-HCH-CD097 REMOZAMIENTO DE RED DE OXIGENO PARA EL CLUB DE DIABETICOS DEL HOSPITAL NACIONAL DE CHIMALTENANGO.,MINISTERIO DE SALUD PÚBLICA,HOSPITAL NACIONAL DE CHIMALTENANGO,"PRODUCTOS DEL AIRE DE GUATEMALA, SOCIEDAD ANONIMA",1,54239.67,1,Unidad,1,False,1 days 23:54:05.000000000
12328618,2020-03-30,2020-03-30,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),"Limpieza, fumigación y artículos afines",CE-43 ADQUISICIÓN DE TENEDORES DESECHABLES PARA EL HOSPITAL DE RETALHULEU POR EMERGENCIA DE COVID-19,MINISTERIO DE SALUD PÚBLICA,HOSPITAL DE RETALHULEU,"GALINDO,FLORES,,JORGE,MALCOM",0,540.0,200,Paquete - 25 Unidades,200,False,0 days 02:45:14.000000000
12328642,2020-03-30,2020-04-01,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,"CÓDIGO IGSS 267, COLESTIRAMINA POLVO SOBRE 4 G",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"CENTRO DE ATENCIÓN MÉDICA INTEGRAL PARA PENSIONADOS ""CAMIP 3 ZUNIL""","GLOBAL FARMA, SOCIEDAD ANONIMA",2,27720.0,6600,Unidad - 1 Unidad,6600,False,1 days 21:19:31.000000000
